Constraints(%),algorithm,ACC,Purity,F-1,ARI,NMI,RI,cost,runtime
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.95E+11
10%,matching,0.5808728,0.81389385,0.5497753,0.99507976,0.3589582,0.6676296,2.21268,6.84E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,3.01E+11
10%,matching,0.5000184,0.7189468,0.52701366,0.99527586,0.2549855,0.6280274,2.2260947,4.61E+11
10%,matching,0.59620184,0.8524402,0.56838447,0.99529755,0.39647925,0.68072873,1.9885972,3.78E+11
10%,matching,0.5132448,0.80054647,0.5449204,0.9949842,0.33283302,0.6658874,2.0991924,4.87E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.96E+11
10%,matching,0.57442266,0.78609073,0.5600118,0.9956874,0.36577892,0.6489173,2.221897,7.70E+11
10%,matching,0.6019294,0.8077629,0.59905475,0.9957307,0.37720364,0.69884944,2.1611347,5.35E+11
10%,matching,0.5026121,0.7159199,0.5270281,0.99535745,0.25874087,0.62302077,2.2260947,4.61E+11
10%,matching,0.52585214,0.7241693,0.5768017,0.9961067,0.27970082,0.6440476,2.0878096,7.69E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.96E+11
10%,matching,0.5778353,0.78686583,0.5834442,0.9956956,0.34944728,0.6805085,2.1973755,2.99E+11
10%,matching,0.60368836,0.8518317,0.61706805,0.99595135,0.40227404,0.7109795,1.9885972,3.49E+11
10%,matching,0.5808728,0.81389385,0.5497753,0.99507976,0.3589582,0.6676296,2.21268,6.91E+11
10%,matching,0.5132448,0.80054647,0.5449204,0.9949842,0.33283302,0.6658874,2.0991924,4.82E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.99E+11
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.59E+11
10%,matching,0.58731234,0.8524507,0.6014622,0.9958519,0.40427655,0.69589704,1.9885972,3.73E+11
10%,matching,0.58516407,0.8078804,0.60222435,0.9958069,0.37027982,0.6991616,2.1611347,5.32E+11
10%,matching,0.57484,0.7871342,0.55969775,0.9957264,0.3672848,0.6459339,2.221897,7.64E+11
10%,matching,0.5381158,0.7275119,0.5628863,0.9957369,0.28217322,0.6498389,2.2079775,5.95E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,3.07E+11
10%,matching,0.5132448,0.80054647,0.5449204,0.9949842,0.33283302,0.6658874,2.0991924,4.83E+11
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.53E+11
10%,matching,0.65064543,0.80361545,0.64517224,0.99653995,0.38565674,0.7157224,2.2086453,2.59E+11
10%,matching,0.5842346,0.8411183,0.5569388,0.9951379,0.38414982,0.673799,2.21268,6.72E+11
10%,matching,0.5595179,0.7916447,0.58491486,0.9956769,0.34605914,0.6834141,2.1973755,3.00E+11
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.65E+11
10%,matching,0.5758957,0.8080926,0.5695422,0.9953693,0.37346148,0.67890245,2.1611347,5.25E+11
10%,matching,0.5132448,0.80054647,0.5449204,0.9949842,0.33283302,0.6658874,2.0991924,4.81E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.95E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.99E+11
10%,matching,0.57442266,0.78609073,0.5600118,0.9956874,0.36577892,0.6489173,2.221897,7.56E+11
10%,matching,0.5000184,0.7189468,0.52701366,0.99527586,0.2549855,0.6280274,2.2260947,4.63E+11
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.54E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,3.01E+11
10%,matching,0.58447134,0.8149373,0.5550705,0.9951701,0.36234692,0.67009294,2.21268,6.76E+11
10%,matching,0.64332026,0.82437044,0.69007313,0.9972671,0.34502947,0.7289821,2.0991924,4.83E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.95E+11
10%,matching,0.6000126,0.83031553,0.6094092,0.9958661,0.39474192,0.70540744,2.1611347,5.27E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,3.05E+11
10%,matching,0.65112597,0.82368475,0.64652807,0.9965196,0.39764717,0.71895206,2.2086453,1.08E+12
10%,matching,0.5326127,0.8003553,0.57462627,0.9954849,0.3421351,0.67981035,2.0991924,1.97E+11
10%,matching,0.5458619,0.79178673,0.5496192,0.99508643,0.3270719,0.66714495,2.2260947,4.70E+11
10%,matching,0.56271493,0.7875603,0.5845559,0.99571824,0.34799048,0.68076736,2.1973755,3.04E+11
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.61E+11
10%,matching,0.5845187,0.8139482,0.55405396,0.9951555,0.36028028,0.669499,2.21268,6.83E+11
10%,matching,0.5607859,0.775907,0.54418385,0.9953987,0.34035423,0.6443824,2.221897,8.96E+11
10%,matching,0.53864187,0.74195886,0.56456715,0.99575204,0.29171944,0.6512668,2.2079775,5.96E+11
10%,matching,0.5778353,0.78686583,0.5834442,0.9956956,0.34944728,0.6805085,2.1973755,2.95E+11
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.65E+11
10%,matching,0.6832923,0.79803693,0.6954231,0.99734783,0.33005333,0.73040456,2.0991924,6.55E+11
10%,matching,0.6222513,0.8099305,0.6127751,0.9962128,0.38200277,0.69049275,2.0878096,5.21E+11
10%,matching,0.5778353,0.78686583,0.5834442,0.9956956,0.34944728,0.6805085,2.1973755,2.97E+11
10%,matching,0.5817636,0.7821817,0.59077907,0.9956932,0.33566862,0.6901569,2.2079775,5.89E+11
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.58E+11
10%,matching,0.57522583,0.8002343,0.56607723,0.99542785,0.36721486,0.6717214,2.1611347,1.17E+12
10%,matching,0.58270186,0.819995,0.5544565,0.99507457,0.3628582,0.6735153,2.21268,6.69E+11
10%,matching,0.59312236,0.8031191,0.5686505,0.9953538,0.3636845,0.6785099,2.2086453,1.07E+12
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,3.05E+11
10%,matching,0.6189368,0.80090594,0.6535944,0.99684566,0.3160276,0.70596975,2.0991924,4.80E+11
10%,matching,0.57442266,0.78609073,0.5600118,0.9956874,0.36577892,0.6489173,2.221897,7.50E+11
10%,matching,0.6369666,0.79536253,0.68722975,0.9972546,0.33361563,0.72529405,2.1611347,2.56E+11
10%,matching,0.5712344,0.7865291,0.5918127,0.9957277,0.357619,0.6897487,2.1973755,2.98E+11
10%,matching,0.5374441,0.78606266,0.545873,0.9950742,0.31946704,0.6630957,2.2260947,4.56E+11
10%,matching,0.53754056,0.7451278,0.5797821,0.99613214,0.29657182,0.64671403,2.0878096,7.44E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.94E+11
10%,matching,0.5621941,0.80788743,0.5960803,0.99571407,0.37076098,0.6958883,2.1611347,5.26E+11
10%,matching,0.5763657,0.786936,0.5866642,0.995754,0.34933913,0.68163234,2.1973755,2.99E+11
10%,matching,0.5808728,0.81389385,0.5497753,0.99507976,0.3589582,0.6676296,2.21268,6.49E+11
10%,matching,0.5132448,0.80054647,0.5449204,0.9949842,0.33283302,0.6658874,2.0991924,4.81E+11
10%,matching,0.5011759,0.71499574,0.52584434,0.99532276,0.26245394,0.62353146,2.2260947,4.59E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.97E+11
10%,matching,0.57442266,0.78609073,0.5600118,0.9956874,0.36577892,0.6489173,2.221897,7.47E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.86E+11
10%,matching,0.59312236,0.8031191,0.5686505,0.9953538,0.3636845,0.6785099,2.2086453,1.08E+12
10%,matching,0.53755987,0.7053486,0.5745482,0.9962087,0.2698346,0.6316456,2.0878096,7.41E+11
10%,matching,0.5758957,0.8080926,0.5695422,0.9953693,0.37346148,0.67890245,2.1611347,5.23E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.98E+11
10%,matching,0.51334655,0.8008586,0.54457927,0.99498814,0.33301106,0.6653056,2.0991924,4.78E+11
10%,matching,0.58447134,0.8149373,0.5550705,0.9951701,0.36234692,0.67009294,2.21268,6.41E+11
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.61E+11
10%,matching,0.57790726,0.786936,0.5869983,0.99575883,0.34959137,0.6818113,2.1973755,2.99E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.93E+11
10%,matching,0.6189368,0.80090594,0.6535944,0.99684566,0.3160276,0.70596975,2.0991924,4.80E+11
10%,matching,0.5758957,0.8080926,0.5695422,0.9953693,0.37346148,0.67890245,2.1611347,5.20E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.98E+11
10%,matching,0.53969234,0.736361,0.5050922,0.9955336,0.24014212,0.5765005,2.221897,8.89E+11
10%,matching,0.54620737,0.73792356,0.5815514,0.9960805,0.3002978,0.6534852,2.0878096,7.45E+11
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.59E+11
10%,matching,0.5613365,0.8141324,0.54723257,0.9950395,0.3557905,0.6662974,2.21268,6.51E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.94E+11
10%,matching,0.59312236,0.8031191,0.5686505,0.9953538,0.3636845,0.6785099,2.2086453,1.07E+12
10%,matching,0.5403728,0.726856,0.5641635,0.99578565,0.28007153,0.6484643,2.2079775,5.90E+11
10%,matching,0.6233894,0.8009726,0.6858444,0.9972412,0.3206839,0.72419816,2.0991924,4.79E+11
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.59E+11
10%,matching,0.5778353,0.78686583,0.5834442,0.9956956,0.34944728,0.6805085,2.1973755,3.00E+11
10%,matching,0.5758957,0.8080926,0.5695422,0.9953693,0.37346148,0.67890245,2.1611347,5.21E+11
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.51E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.98E+11
10%,matching,0.5767235,0.8139921,0.5536224,0.9951377,0.3616141,0.6697657,2.21268,6.23E+11
10%,matching,0.6393095,0.8180273,0.7051352,0.9972871,0.3559743,0.75200754,2.0991924,4.77E+11
10%,matching,0.5556826,0.77376395,0.53925025,0.9953065,0.33358327,0.64293724,2.221897,8.73E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.93E+11
10%,matching,0.51754314,0.78115404,0.5403401,0.994856,0.30408368,0.6657658,2.2260947,4.53E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.99E+11
10%,matching,0.594862,0.80735254,0.60691947,0.9958479,0.38072103,0.7031314,2.1611347,5.25E+11
10%,matching,0.6274335,0.8009691,0.6860787,0.9972437,0.32109934,0.72436243,2.0991924,4.82E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.94E+11
10%,matching,0.59312236,0.8031191,0.5686505,0.9953538,0.3636845,0.6785099,2.2086453,1.06E+12
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.64E+11
10%,matching,0.5026262,0.7302459,0.5274806,0.99532104,0.2684343,0.6259398,2.2260947,4.52E+11
10%,matching,0.5808728,0.81389385,0.5497753,0.99507976,0.3589582,0.6676296,2.21268,6.63E+11
10%,matching,0.56766737,0.778413,0.5863189,0.99566686,0.3417138,0.6857448,2.2079775,5.90E+11
10%,matching,0.57442266,0.78609073,0.5600118,0.9956874,0.36577892,0.6489173,2.221897,7.49E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.96E+11
10%,matching,0.5758957,0.8080926,0.5695422,0.9953693,0.37346148,0.67890245,2.1611347,5.20E+11
10%,matching,0.5132448,0.80054647,0.5449204,0.9949842,0.33283302,0.6658874,2.0991924,4.80E+11
10%,matching,0.54566544,0.7914658,0.549445,0.99508715,0.32676324,0.66689855,2.2260947,4.56E+11
10%,matching,0.5712344,0.7865291,0.5918127,0.9957277,0.357619,0.6897487,2.1973755,2.94E+11
10%,matching,0.5401922,0.72615623,0.56335133,0.995788,0.27392924,0.6471246,2.2079775,5.95E+11
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.52E+11
10%,matching,0.58379793,0.81852365,0.5544989,0.9951369,0.362126,0.670871,2.21268,6.61E+11
10%,matching,0.54652655,0.78686583,0.5448492,0.9950503,0.3417352,0.6629115,2.1973755,2.93E+11
10%,matching,0.5758957,0.8080926,0.5695422,0.9953693,0.37346148,0.67890245,2.1611347,5.21E+11
10%,matching,0.5132448,0.80054647,0.5449204,0.9949842,0.33283302,0.6658874,2.0991924,4.79E+11
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.50E+11
10%,matching,0.5338192,0.785398,0.53880537,0.99498165,0.32652712,0.6585656,2.221897,7.50E+11
10%,matching,0.59312236,0.8031191,0.5686505,0.9953538,0.3636845,0.6785099,2.2086453,1.07E+12
10%,matching,0.5767638,0.80472904,0.58843327,0.995721,0.36322623,0.68570906,2.1973755,2.95E+11
10%,matching,0.54359084,0.789435,0.54988027,0.99486893,0.34008023,0.67640615,2.1973739,1.15E+11
10%,matching,0.53845423,0.7325397,0.56477004,0.9958075,0.28095138,0.6478737,2.2079775,5.93E+11
10%,matching,0.5132448,0.80054647,0.5449204,0.9949842,0.33283302,0.6658874,2.0991924,4.77E+11
10%,matching,0.58447134,0.8149373,0.5550705,0.9951701,0.36234692,0.67009294,2.21268,6.55E+11
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.52E+11
10%,matching,0.6019294,0.8077629,0.59905475,0.9957307,0.37720364,0.69884944,2.1611347,5.20E+11
10%,matching,0.5534098,0.73676085,0.51379955,0.99559075,0.24152273,0.5857918,2.1684313,3.17E+11
10%,matching,0.57442266,0.78609073,0.5600118,0.9956874,0.36577892,0.6489173,2.221897,7.49E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.97E+11
10%,matching,0.5901463,0.81001294,0.5969644,0.9957045,0.35860255,0.6974677,2.2260947,9.48E+11
10%,matching,0.58228976,0.8085135,0.602198,0.9958063,0.37227282,0.69915766,2.1611347,4.34E+11
10%,matching,0.5534098,0.73676085,0.51379955,0.99559075,0.24152273,0.5857918,2.1684313,3.12E+11
10%,matching,0.5808728,0.81389385,0.5497753,0.99507976,0.3589582,0.6676296,2.21268,6.52E+11
10%,matching,0.53755987,0.70531005,0.5752534,0.9962177,0.27038756,0.6320107,2.0878096,7.30E+11
10%,matching,0.65112597,0.82368475,0.64652807,0.9965196,0.39764717,0.71895206,2.2086453,1.06E+12
10%,matching,0.5139182,0.7305563,0.53834045,0.99548334,0.2733117,0.6310888,2.1973755,1.06E+12
10%,matching,0.56528586,0.7381779,0.52756816,0.9957886,0.24468328,0.591111,2.1684313,2.86E+11
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.41E+11
10%,matching,0.53280735,0.74292165,0.56413144,0.99575895,0.28208694,0.65018874,2.2079775,5.88E+11
10%,matching,0.57442266,0.78609073,0.5600118,0.9956874,0.36577892,0.6489173,2.221897,7.48E+11
10%,matching,0.5758957,0.8080926,0.5695422,0.9953693,0.37346148,0.67890245,2.1611347,5.20E+11
10%,matching,0.5380474,0.7459661,0.5221709,0.99567765,0.24688688,0.59198624,2.1684313,3.16E+11
10%,matching,0.5804957,0.817161,0.55339,0.99511105,0.3631729,0.67065734,2.21268,6.44E+11
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.41E+11
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.74E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.83E+11
10%,matching,0.5534098,0.73676085,0.51379955,0.99559075,0.24152273,0.5857918,2.1684313,3.15E+11
10%,matching,0.6019294,0.8077629,0.59905475,0.9957307,0.37720364,0.69884944,2.1611347,5.22E+11
10%,matching,0.64678204,0.8054516,0.64188886,0.9964443,0.38015643,0.7170994,2.2086453,1.05E+12
10%,matching,0.518541,0.7305563,0.5286824,0.99532694,0.27145156,0.6272574,2.1973755,1.06E+12
10%,matching,0.49672848,0.71296495,0.51929075,0.9952462,0.25022644,0.6190717,2.2260947,4.45E+11
10%,matching,0.5534098,0.73676085,0.51379955,0.99559075,0.24152273,0.5857918,2.1684313,3.17E+11
10%,matching,0.57442266,0.78609073,0.5600118,0.9956874,0.36577892,0.6489173,2.221897,7.49E+11
10%,matching,0.5808728,0.81389385,0.5497753,0.99507976,0.3589582,0.6676296,2.21268,6.61E+11
10%,matching,0.57365453,0.7809243,0.58890575,0.9956777,0.3467405,0.68852836,2.2079775,5.84E+11
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.48E+11
10%,matching,0.5534098,0.73676085,0.51379955,0.99559075,0.24152273,0.5857918,2.1684313,3.16E+11
10%,matching,0.5761728,0.80247027,0.5621156,0.99527586,0.35890132,0.67398834,2.2305205,4.48E+11
10%,matching,0.5758957,0.8080926,0.5695422,0.9953693,0.37346148,0.67890245,2.1611347,5.23E+11
10%,matching,0.61031383,0.7952503,0.59921825,0.99601996,0.39264506,0.68342835,2.1684313,2.91E+11
10%,matching,0.58943605,0.78538924,0.5950127,0.9957271,0.3578645,0.6938915,2.2079775,5.79E+11
10%,matching,0.5808728,0.81389385,0.5497753,0.99507976,0.3589582,0.6676296,2.21268,6.43E+11
10%,matching,0.57442266,0.78609073,0.5600118,0.9956874,0.36577892,0.6489173,2.221897,7.50E+11
10%,matching,0.59428155,0.8040293,0.59243196,0.99566895,0.3731704,0.6934532,2.2305205,5.55E+11
10%,matching,0.5139182,0.7305563,0.53834045,0.99548334,0.2733117,0.6310888,2.1973755,1.08E+12
10%,matching,0.59312236,0.8031191,0.5686505,0.9953538,0.3636845,0.6785099,2.2086453,1.07E+12
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.69E+11
10%,matching,0.5538798,0.7301354,0.5271041,0.99575067,0.22511996,0.59373,2.1684313,4.25E+11
10%,matching,0.6019294,0.8077647,0.60850596,0.9958965,0.38121137,0.7027369,2.1611347,5.25E+11
10%,matching,0.5761851,0.7818082,0.5899813,0.9956834,0.34872085,0.68962544,2.2079775,5.62E+11
10%,matching,0.5941798,0.8021423,0.59227824,0.99567586,0.37365487,0.6929234,2.2305205,4.47E+11
10%,matching,0.5808728,0.81389385,0.5497753,0.99507976,0.3589582,0.6676296,2.21268,6.47E+11
10%,matching,0.57442266,0.78609073,0.5600118,0.9956874,0.36577892,0.6489173,2.221897,7.49E+11
10%,matching,0.49161643,0.7053118,0.5218165,0.99542814,0.26567957,0.6107523,2.0878096,7.73E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.77E+11
10%,matching,0.5766393,0.80214584,0.58605903,0.99558175,0.36611614,0.68959135,2.2305205,4.49E+11
10%,matching,0.5648001,0.7377833,0.5275289,0.9957893,0.24246338,0.5909788,2.1684313,7.65E+11
10%,matching,0.59923923,0.81366235,0.6089883,0.995888,0.38414103,0.7037883,2.1611347,6.67E+11
10%,matching,0.518541,0.7305563,0.5286824,0.99532694,0.27145156,0.6272574,2.1973755,1.07E+12
10%,matching,0.59312236,0.8031191,0.5686505,0.9953538,0.3636845,0.6785099,2.2086453,1.05E+12
10%,matching,0.57938385,0.79119396,0.5781696,0.9954894,0.3682446,0.68406206,2.1684313,3.16E+11
10%,matching,0.5385735,0.7286763,0.50379795,0.9954059,0.22320221,0.58496904,2.1991131,4.09E+11
10%,matching,0.58447134,0.8149373,0.5550705,0.9951701,0.36234692,0.67009294,2.21268,6.37E+11
10%,matching,0.5434593,0.80242467,0.58064884,0.9954968,0.361337,0.686816,2.2305205,4.49E+11
10%,matching,0.5165488,0.7545171,0.56484586,0.9956652,0.28864378,0.65709233,2.2079775,5.64E+11
10%,matching,0.57484,0.7871342,0.55969775,0.9957264,0.3672848,0.6459339,2.221897,7.48E+11
10%,matching,0.5758957,0.8080926,0.5695422,0.9953693,0.37346148,0.67890245,2.1611347,5.22E+11
10%,matching,0.5534098,0.73676085,0.51379955,0.99559075,0.24152273,0.5857918,2.1684313,3.14E+11
10%,matching,0.56497896,0.739302,0.54122114,0.9959397,0.22887424,0.6002182,2.1991131,4.19E+11
10%,matching,0.5943903,0.8033629,0.58179826,0.99550515,0.36895388,0.68785936,2.2305205,4.39E+11
10%,matching,0.5652087,0.7389039,0.5278251,0.99576133,0.24353774,0.5939791,2.1684313,3.13E+11
10%,matching,0.51359206,0.72608614,0.5241312,0.9951761,0.27031898,0.62989235,2.2079775,5.62E+11
10%,matching,0.518548,0.74889123,0.54616874,0.9955413,0.29384786,0.6385341,2.1973755,1.05E+12
10%,matching,0.52176255,0.72973204,0.5312831,0.99582815,0.21832985,0.593735,2.1991131,4.09E+11
10%,matching,0.5767603,0.8075016,0.5513782,0.9951088,0.35993505,0.6683034,2.21268,7.86E+11
10%,matching,0.5761728,0.80247027,0.5621156,0.99527586,0.35890132,0.67398834,2.2305205,4.32E+11
10%,matching,0.6007369,0.82545954,0.6107232,0.99585617,0.39185506,0.707555,2.1611347,5.30E+11
10%,matching,0.59312236,0.8031191,0.5686505,0.9953538,0.3636845,0.6785099,2.2086453,1.04E+12
10%,matching,0.5474104,0.73789376,0.5223488,0.9957209,0.23919015,0.58849484,2.1684313,3.18E+11
10%,matching,0.57483476,0.7871342,0.5595936,0.99572474,0.36705765,0.64589214,2.221897,7.42E+11
10%,matching,0.664633,0.7554518,0.67942446,0.997447,0.26151094,0.68767065,2.1973755,2.30E+11
10%,matching,0.5385735,0.7286763,0.50379795,0.9954059,0.22320221,0.58496904,2.1991131,4.24E+11
10%,matching,0.53845423,0.7325397,0.56477004,0.9958075,0.28095138,0.6478737,2.2079775,5.72E+11
10%,matching,0.5414303,0.7337603,0.52334017,0.9957023,0.22349183,0.59176195,2.1684313,3.15E+11
10%,matching,0.5761728,0.80247027,0.5621156,0.99527586,0.35890132,0.67398834,2.2305205,4.44E+11
10%,matching,0.5775723,0.8156107,0.5538081,0.995134,0.36241892,0.6701567,2.21268,6.17E+11
